match_id,is_result,home_team_id,home_team,home_team_short,away_team_id,away_team,away_team_short,home_goals,away_goals,home_xG,away_xG,match_datetime,forecast_win,forecast_draw,forecast_loss,league,year
17767,True,129,Borussia Dortmund,DOR,136,RasenBallsport Leipzig,RBL,1,4,0.969967,1.23272,2022-04-02 16:30:00,0.2721,0.3045,0.4234,Bundesliga,2021
17760,True,121,Augsburg,AUG,131,Wolfsburg,WOL,3,0,2.52845,1.18916,2022-04-03 13:30:00,0.7408,0.166,0.0932,Bundesliga,2021
17763,True,130,Borussia M.Gladbach,BMG,125,Mainz 05,MAI,1,1,1.55193,1.78,2022-04-03 15:30:00,0.3242,0.2521,0.4237,Bundesliga,2021
17742,True,121,Augsburg,AUG,125,Mainz 05,MAI,2,1,1.92513,1.84563,2022-04-06 16:30:00,0.3918,0.2736,0.3346,Bundesliga,2021
17772,True,133,VfB Stuttgart,STU,129,Borussia Dortmund,DOR,0,2,2.03163,1.49649,2022-04-08 18:30:00,0.5041,0.2644,0.2315,Bundesliga,2021
17768,True,267,Greuther Fuerth,GRE,130,Borussia M.Gladbach,BMG,0,2,0.651835,3.48459,2022-04-09 13:30:00,0.0163,0.051,0.9327,Bundesliga,2021
17770,True,134,FC Cologne,COL,125,Mainz 05,MAI,3,2,1.90576,0.926438,2022-04-09 13:30:00,0.6646,0.2172,0.1182,Bundesliga,2021
17774,True,131,Wolfsburg,WOL,262,Arminia Bielefeld,ARM,4,0,1.99101,0.476945,2022-04-09 13:30:00,0.8025,0.157,0.0405,Bundesliga,2021
17776,True,117,Bayern Munich,BAY,121,Augsburg,AUG,1,0,1.43145,0.277271,2022-04-09 13:30:00,0.7516,0.2046,0.0438,Bundesliga,2021
17771,True,122,Hertha Berlin,HER,240,Union Berlin,UNI,1,4,0.85457,1.85412,2022-04-09 16:30:00,0.1359,0.2187,0.6454,Bundesliga,2021
17769,True,268,Bochum,BOC,119,Bayer Leverkusen,LEV,0,0,1.05181,1.21928,2022-04-10 13:30:00,0.2741,0.3244,0.4015,Bundesliga,2021
17773,True,132,Eintracht Frankfurt,EIN,135,Freiburg,FRE,1,2,1.09915,1.46109,2022-04-10 15:30:00,0.2593,0.2854,0.4553,Bundesliga,2021
17775,True,136,RasenBallsport Leipzig,RBL,120,Hoffenheim,HOF,3,0,1.61141,0.171037,2022-04-10 17:30:00,0.8134,0.1604,0.0262,Bundesliga,2021
17778,True,121,Augsburg,AUG,122,Hertha Berlin,HER,0,1,0.777494,1.6343,2022-04-16 13:30:00,0.139,0.249,0.612,Bundesliga,2021
17779,True,125,Mainz 05,MAI,133,VfB Stuttgart,STU,0,0,0.723024,0.633775,2022-04-16 13:30:00,0.3264,0.3987,0.2749,Bundesliga,2021
17781,True,135,Freiburg,FRE,268,Bochum,BOC,3,0,2.45736,0.427462,2022-04-16 13:30:00,0.8658,0.1041,0.0301,Bundesliga,2021
17785,True,129,Borussia Dortmund,DOR,131,Wolfsburg,WOL,6,1,3.31511,1.96018,2022-04-16 13:30:00,0.696,0.1733,0.1307,Bundesliga,2021
17782,True,130,Borussia M.Gladbach,BMG,134,FC Cologne,COL,1,3,1.19803,3.01287,2022-04-16 16:30:00,0.0764,0.1315,0.7921,Bundesliga,2021
17777,True,262,Arminia Bielefeld,ARM,117,Bayern Munich,BAY,0,3,0.463135,3.49911,2022-04-17 13:30:00,0.0096,0.0379,0.9525,Bundesliga,2021
17780,True,120,Hoffenheim,HOF,267,Greuther Fuerth,GRE,0,0,0.973602,0.284206,2022-04-17 15:30:00,0.527,0.3652,0.1078,Bundesliga,2021
17783,True,240,Union Berlin,UNI,132,Eintracht Frankfurt,EIN,2,0,1.3196,0.513925,2022-04-17 15:30:00,0.5944,0.2756,0.13,Bundesliga,2021
17784,True,119,Bayer Leverkusen,LEV,136,RasenBallsport Leipzig,RBL,0,1,0.728724,0.507455,2022-04-17 17:30:00,0.3656,0.4057,0.2287,Bundesliga,2021
17792,True,131,Wolfsburg,WOL,125,Mainz 05,MAI,5,0,3.6526,0.613976,2022-04-22 18:30:00,0.9672,0.0276,0.0052,Bundesliga,2021
17786,True,267,Greuther Fuerth,GRE,119,Bayer Leverkusen,LEV,1,4,1.18317,2.11362,2022-04-23 13:30:00,0.1456,0.2191,0.6353,Bundesliga,2021
17788,True,134,FC Cologne,COL,262,Arminia Bielefeld,ARM,3,1,1.91505,0.740533,2022-04-23 13:30:00,0.6825,0.2055,0.112,Bundesliga,2021
17790,True,135,Freiburg,FRE,130,Borussia M.Gladbach,BMG,3,3,2.49907,1.52115,2022-04-23 13:30:00,0.6334,0.2319,0.1347,Bundesliga,2021
17791,True,132,Eintracht Frankfurt,EIN,120,Hoffenheim,HOF,2,2,1.06541,0.757228,2022-04-23 13:30:00,0.423,0.3188,0.2582,Bundesliga,2021
17793,True,136,RasenBallsport Leipzig,RBL,240,Union Berlin,UNI,1,2,0.573656,1.93634,2022-04-23 13:30:00,0.0714,0.1824,0.7462,Bundesliga,2021
17794,True,117,Bayern Munich,BAY,129,Borussia Dortmund,DOR,3,1,2.0232,1.17213,2022-04-23 16:30:00,0.6061,0.2514,0.1425,Bundesliga,2021
17787,True,268,Bochum,BOC,121,Augsburg,AUG,0,2,1.18661,1.99486,2022-04-24 13:30:00,0.1805,0.2337,0.5858,Bundesliga,2021
17789,True,122,Hertha Berlin,HER,133,VfB Stuttgart,STU,2,0,0.947404,0.451742,2022-04-24 15:30:00,0.4903,0.3565,0.1532,Bundesliga,2021
17801,True,240,Union Berlin,UNI,267,Greuther Fuerth,GRE,1,1,0.857798,0.237425,2022-04-29 18:30:00,0.5387,0.3715,0.0898,Bundesliga,2021
17795,True,262,Arminia Bielefeld,ARM,122,Hertha Berlin,HER,1,1,0.403104,1.66247,2022-04-30 13:30:00,0.0555,0.1894,0.7551,Bundesliga,2021
17796,True,121,Augsburg,AUG,134,FC Cologne,COL,1,4,1.73625,3.04059,2022-04-30 13:30:00,0.1425,0.179,0.6785,Bundesliga,2021
17797,True,125,Mainz 05,MAI,117,Bayern Munich,BAY,3,1,3.17227,1.23601,2022-04-30 13:30:00,0.8075,0.1295,0.063,Bundesliga,2021
17799,True,133,VfB Stuttgart,STU,131,Wolfsburg,WOL,1,1,0.826738,1.16064,2022-04-30 13:30:00,0.2423,0.3037,0.454,Bundesliga,2021
17803,True,129,Borussia Dortmund,DOR,268,Bochum,BOC,3,4,3.34247,1.90488,2022-04-30 13:30:00,0.7144,0.1689,0.1167,Bundesliga,2021
17798,True,120,Hoffenheim,HOF,135,Freiburg,FRE,3,4,2.60025,2.694,2022-04-30 16:30:00,0.3544,0.2444,0.4012,Bundesliga,2021
17800,True,130,Borussia M.Gladbach,BMG,136,RasenBallsport Leipzig,RBL,3,1,1.57029,1.22604,2022-05-02 18:30:00,0.4509,0.2797,0.2694,Bundesliga,2021
17802,True,119,Bayer Leverkusen,LEV,132,Eintracht Frankfurt,EIN,2,0,2.17544,0.349041,2022-05-02 18:30:00,0.8624,0.1097,0.0279,Bundesliga,2021
17805,True,268,Bochum,BOC,262,Arminia Bielefeld,ARM,2,1,2.68894,0.845303,2022-05-06 18:30:00,0.8145,0.1258,0.0597,Bundesliga,2021
17804,True,267,Greuther Fuerth,GRE,129,Borussia Dortmund,DOR,1,3,1.22647,1.12743,2022-05-07 13:30:00,0.3845,0.3239,0.2916,Bundesliga,2021
17806,True,134,FC Cologne,COL,131,Wolfsburg,WOL,0,1,0.975489,1.14328,2022-05-07 13:30:00,0.2772,0.3027,0.4201,Bundesliga,2021
17808,True,120,Hoffenheim,HOF,119,Bayer Leverkusen,LEV,2,4,2.09206,3.9336,2022-05-07 13:30:00,0.0603,0.1305,0.8092,Bundesliga,2021
17809,True,135,Freiburg,FRE,240,Union Berlin,UNI,1,4,1.64859,2.40109,2022-05-07 13:30:00,0.1935,0.2362,0.5703,Bundesliga,2021
17807,True,122,Hertha Berlin,HER,125,Mainz 05,MAI,1,2,1.11131,0.756414,2022-05-07 16:30:00,0.478,0.3224,0.1996,Bundesliga,2021
17810,True,132,Eintracht Frankfurt,EIN,130,Borussia M.Gladbach,BMG,1,1,0.808226,2.02639,2022-05-08 13:30:00,0.1035,0.1902,0.7063,Bundesliga,2021
17812,True,117,Bayern Munich,BAY,133,VfB Stuttgart,STU,2,2,2.77465,1.95837,2022-05-08 15:30:00,0.578,0.2117,0.2103,Bundesliga,2021
17811,True,136,RasenBallsport Leipzig,RBL,121,Augsburg,AUG,4,0,3.4379,0.173579,2022-05-08 17:30:00,0.9812,0.0174,0.0014,Bundesliga,2021
17813,True,262,Arminia Bielefeld,ARM,136,RasenBallsport Leipzig,RBL,1,1,1.66972,3.45794,2022-05-14 13:30:00,0.0668,0.1379,0.7953,Bundesliga,2021
17814,True,121,Augsburg,AUG,267,Greuther Fuerth,GRE,2,1,1.17202,0.337532,2022-05-14 13:30:00,0.6631,0.2648,0.0721,Bundesliga,2021
17815,True,125,Mainz 05,MAI,132,Eintracht Frankfurt,EIN,2,2,0.850382,1.70213,2022-05-14 13:30:00,0.1379,0.2384,0.6237,Bundesliga,2021
17816,True,133,VfB Stuttgart,STU,134,FC Cologne,COL,2,1,3.83676,1.11893,2022-05-14 13:30:00,0.92,0.0593,0.0207,Bundesliga,2021
17817,True,130,Borussia M.Gladbach,BMG,120,Hoffenheim,HOF,5,1,3.82831,1.92751,2022-05-14 13:30:00,0.7873,0.1278,0.0849,Bundesliga,2021
17818,True,240,Union Berlin,UNI,268,Bochum,BOC,3,2,3.37468,0.391265,2022-05-14 13:30:00,0.961,0.0328,0.0062,Bundesliga,2021
17819,True,119,Bayer Leverkusen,LEV,135,Freiburg,FRE,2,1,1.82142,1.1463,2022-05-14 13:30:00,0.5442,0.2538,0.202,Bundesliga,2021
17820,True,131,Wolfsburg,WOL,117,Bayern Munich,BAY,2,2,1.14112,2.07091,2022-05-14 13:30:00,0.1721,0.2337,0.5942,Bundesliga,2021
17821,True,129,Borussia Dortmund,DOR,122,Hertha Berlin,HER,2,1,1.32689,0.876533,2022-05-14 13:30:00,0.4537,0.4024,0.1439,Bundesliga,2021
19342,True,132,Eintracht Frankfurt,EIN,117,Bayern Munich,BAY,1,6,0.756176,4.56023,2022-08-05 18:30:00,0.0045,0.0183,0.9772,Bundesliga,2022
19343,True,240,Union Berlin,UNI,122,Hertha Berlin,HER,3,1,1.18263,0.350984,2022-08-06 13:30:00,0.5999,0.2969,0.1032,Bundesliga,2022
19344,True,130,Borussia M.Gladbach,BMG,120,Hoffenheim,HOF,3,1,2.07456,0.119138,2022-08-06 13:30:00,0.8794,0.1091,0.0115,Bundesliga,2022
19345,True,131,Wolfsburg,WOL,123,Werder Bremen,WER,2,2,0.954909,1.04228,2022-08-06 13:30:00,0.2881,0.3422,0.3697,Bundesliga,2022
19346,True,268,Bochum,BOC,125,Mainz 05,MAI,1,2,0.818183,1.59439,2022-08-06 13:30:00,0.1666,0.2539,0.5795,Bundesliga,2022
19347,True,121,Augsburg,AUG,135,Freiburg,FRE,0,4,0.585905,1.54255,2022-08-06 13:30:00,0.1259,0.2466,0.6275,Bundesliga,2022
19348,True,129,Borussia Dortmund,DOR,119,Bayer Leverkusen,LEV,1,0,2.38349,1.23566,2022-08-06 16:30:00,0.6828,0.2169,0.1003,Bundesliga,2022
19349,True,133,VfB Stuttgart,STU,136,RasenBallsport Leipzig,RBL,1,1,0.565488,2.13153,2022-08-07 13:30:00,0.0604,0.1571,0.7825,Bundesliga,2022
19350,True,134,FC Cologne,COL,124,Schalke 04,SCH,3,1,4.42242,0.227735,2022-08-07 15:30:00,0.9937,0.0056,0.0007,Bundesliga,2022
19351,True,135,Freiburg,FRE,129,Borussia Dortmund,DOR,1,3,1.0831,0.781529,2022-08-12 18:30:00,0.4261,0.3243,0.2496,Bundesliga,2022
19352,True,119,Bayer Leverkusen,LEV,121,Augsburg,AUG,1,2,2.7843,0.749163,2022-08-13 13:30:00,0.8356,0.123,0.0414,Bundesliga,2022
19353,True,136,RasenBallsport Leipzig,RBL,134,FC Cologne,COL,2,2,1.17885,1.51583,2022-08-13 13:30:00,0.261,0.2954,0.4436,Bundesliga,2022
19354,True,123,Werder Bremen,WER,133,VfB Stuttgart,STU,2,2,0.704357,1.31637,2022-08-13 13:30:00,0.1637,0.2982,0.5381,Bundesliga,2022
19355,True,120,Hoffenheim,HOF,268,Bochum,BOC,3,2,2.3761,1.47438,2022-08-13 13:30:00,0.6027,0.2337,0.1636,Bundesliga,2022
19356,True,122,Hertha Berlin,HER,132,Eintracht Frankfurt,EIN,1,1,2.06497,1.20421,2022-08-13 13:30:00,0.5992,0.227,0.1738,Bundesliga,2022
19357,True,124,Schalke 04,SCH,130,Borussia M.Gladbach,BMG,2,2,1.69324,1.41135,2022-08-13 16:30:00,0.4403,0.2807,0.279,Bundesliga,2022
19358,True,125,Mainz 05,MAI,240,Union Berlin,UNI,0,0,0.648549,0.301432,2022-08-14 13:30:00,0.3968,0.451,0.1522,Bundesliga,2022
19359,True,117,Bayern Munich,BAY,131,Wolfsburg,WOL,2,0,1.4017,0.443318,2022-08-14 15:30:00,0.6316,0.2627,0.1057,Bundesliga,2022
19360,True,130,Borussia M.Gladbach,BMG,122,Hertha Berlin,HER,1,0,2.26575,0.967668,2022-08-19 18:30:00,0.73,0.1772,0.0928,Bundesliga,2022
19361,True,131,Wolfsburg,WOL,124,Schalke 04,SCH,0,0,1.20648,1.03296,2022-08-20 13:30:00,0.3738,0.3272,0.299,Bundesliga,2022
19362,True,121,Augsburg,AUG,125,Mainz 05,MAI,1,2,0.306368,2.04608,2022-08-20 13:30:00,0.024,0.1138,0.8622,Bundesliga,2022
19363,True,133,VfB Stuttgart,STU,135,Freiburg,FRE,0,1,0.766656,0.903953,2022-08-20 13:30:00,0.2681,0.3476,0.3843,Bundesliga,2022
19364,True,129,Borussia Dortmund,DOR,123,Werder Bremen,WER,2,3,0.625547,1.20064,2022-08-20 13:30:00,0.1825,0.3142,0.5033,Bundesliga,2022
19365,True,119,Bayer Leverkusen,LEV,120,Hoffenheim,HOF,0,3,1.10143,1.30099,2022-08-20 13:30:00,0.2906,0.2946,0.4148,Bundesliga,2022
19366,True,240,Union Berlin,UNI,136,RasenBallsport Leipzig,RBL,2,1,0.642263,0.958767,2022-08-20 16:30:00,0.2316,0.341,0.4274,Bundesliga,2022
19367,True,132,Eintracht Frankfurt,EIN,134,FC Cologne,COL,1,1,0.54009,0.236472,2022-08-21 13:30:00,0.3533,0.5192,0.1275,Bundesliga,2022
19368,True,268,Bochum,BOC,117,Bayern Munich,BAY,0,7,0.747624,3.98121,2022-08-21 15:30:00,0.0093,0.033,0.9577,Bundesliga,2022
19369,True,135,Freiburg,FRE,268,Bochum,BOC,1,0,4.40931,1.13013,2022-08-26 18:30:00,0.959,0.032,0.009,Bundesliga,2022
19370,True,136,RasenBallsport Leipzig,RBL,131,Wolfsburg,WOL,2,0,3.79244,0.520425,2022-08-27 13:30:00,0.9696,0.0258,0.0046,Bundesliga,2022
19371,True,125,Mainz 05,MAI,119,Bayer Leverkusen,LEV,0,3,1.62032,1.40426,2022-08-27 13:30:00,0.4137,0.2775,0.3088,Bundesliga,2022
19372,True,120,Hoffenheim,HOF,121,Augsburg,AUG,1,0,2.00234,0.458737,2022-08-27 13:30:00,0.7803,0.164,0.0557,Bundesliga,2022
19373,True,122,Hertha Berlin,HER,129,Borussia Dortmund,DOR,0,1,0.353045,2.97427,2022-08-27 13:30:00,0.0149,0.0625,0.9226,Bundesliga,2022
19374,True,124,Schalke 04,SCH,240,Union Berlin,UNI,1,6,1.86616,1.0651,2022-08-27 13:30:00,0.5948,0.2333,0.1719,Bundesliga,2022
19375,True,117,Bayern Munich,BAY,130,Borussia M.Gladbach,BMG,1,1,3.17378,0.548057,2022-08-27 16:30:00,0.9255,0.0592,0.0153,Bundesliga,2022
19376,True,134,FC Cologne,COL,133,VfB Stuttgart,STU,0,0,0.385951,1.96538,2022-08-28 13:30:00,0.0425,0.1519,0.8056,Bundesliga,2022
19377,True,123,Werder Bremen,WER,132,Eintracht Frankfurt,EIN,3,4,1.88918,1.87305,2022-08-28 15:30:00,0.3719,0.2685,0.3596,Bundesliga,2022
19378,True,129,Borussia Dortmund,DOR,120,Hoffenheim,HOF,1,0,2.521,0.360446,2022-09-02 18:30:00,0.8936,0.087,0.0194,Bundesliga,2022
19379,True,119,Bayer Leverkusen,LEV,135,Freiburg,FRE,2,3,1.79727,2.35383,2022-09-03 13:30:00,0.2025,0.2735,0.524,Bundesliga,2022
19380,True,240,Union Berlin,UNI,117,Bayern Munich,BAY,1,1,0.443137,1.38204,2022-09-03 13:30:00,0.0985,0.2743,0.6272,Bundesliga,2022
19381,True,133,VfB Stuttgart,STU,124,Schalke 04,SCH,1,1,0.706188,2.10477,2022-09-03 13:30:00,0.0789,0.1754,0.7457,Bundesliga,2022
19382,True,131,Wolfsburg,WOL,134,FC Cologne,COL,2,4,0.96728,3.08366,2022-09-03 13:30:00,0.0456,0.1069,0.8475,Bundesliga,2022
19383,True,268,Bochum,BOC,123,Werder Bremen,WER,0,2,1.22972,1.9903,2022-09-03 13:30:00,0.189,0.2392,0.5718,Bundesliga,2022
19384,True,132,Eintracht Frankfurt,EIN,136,RasenBallsport Leipzig,RBL,4,0,3.62625,0.220403,2022-09-03 16:30:00,0.9878,0.011,0.0012,Bundesliga,2022
19385,True,121,Augsburg,AUG,122,Hertha Berlin,HER,0,2,0.311026,2.87153,2022-09-04 13:30:00,0.0062,0.0407,0.9531,Bundesliga,2022
19386,True,130,Borussia M.Gladbach,BMG,125,Mainz 05,MAI,0,1,1.70822,0.630863,2022-09-04 15:30:00,0.6861,0.2133,0.1006,Bundesliga,2022
19387,True,123,Werder Bremen,WER,121,Augsburg,AUG,0,1,1.83702,1.7824,2022-09-09 18:30:00,0.3673,0.2856,0.3471,Bundesliga,2022
19388,True,117,Bayern Munich,BAY,133,VfB Stuttgart,STU,2,2,2.2976,1.18754,2022-09-10 13:30:00,0.6479,0.2219,0.1302,Bundesliga,2022
19389,True,136,RasenBallsport Leipzig,RBL,129,Borussia Dortmund,DOR,3,0,1.70495,0.334567,2022-09-10 13:30:00,0.7653,0.1846,0.0501,Bundesliga,2022
19390,True,120,Hoffenheim,HOF,125,Mainz 05,MAI,4,1,4.64891,1.08619,2022-09-10 13:30:00,0.9575,0.0329,0.0096,Bundesliga,2022
19391,True,132,Eintracht Frankfurt,EIN,131,Wolfsburg,WOL,0,1,0.453438,0.969737,2022-09-10 13:30:00,0.1536,0.3434,0.503,Bundesliga,2022
19392,True,122,Hertha Berlin,HER,119,Bayer Leverkusen,LEV,2,2,2.35137,1.76829,2022-09-10 13:30:00,0.5293,0.2291,0.2416,Bundesliga,2022
19393,True,124,Schalke 04,SCH,268,Bochum,BOC,3,1,1.4133,1.31293,2022-09-10 16:30:00,0.3834,0.2777,0.3389,Bundesliga,2022
19394,True,134,FC Cologne,COL,240,Union Berlin,UNI,0,1,0.878517,1.51157,2022-09-11 13:30:00,0.1694,0.2882,0.5424,Bundesliga,2022
19395,True,135,Freiburg,FRE,130,Borussia M.Gladbach,BMG,0,0,0.991055,1.37892,2022-09-11 15:30:00,0.2409,0.2881,0.471,Bundesliga,2022
19396,True,125,Mainz 05,MAI,122,Hertha Berlin,HER,1,1,0.38983,0.437555,2022-09-16 18:30:00,0.2205,0.5066,0.2729,Bundesliga,2022
19397,True,129,Borussia Dortmund,DOR,124,Schalke 04,SCH,1,0,2.5349,0.0971459,2022-09-17 13:30:00,0.9424,0.0545,0.0031,Bundesliga,2022
19398,True,119,Bayer Leverkusen,LEV,123,Werder Bremen,WER,1,1,1.82302,2.02218,2022-09-17 13:30:00,0.3368,0.2392,0.424,Bundesliga,2022
19399,True,121,Augsburg,AUG,117,Bayern Munich,BAY,1,0,2.20918,1.82063,2022-09-17 13:30:00,0.4862,0.2262,0.2876,Bundesliga,2022
19400,True,133,VfB Stuttgart,STU,132,Eintracht Frankfurt,EIN,1,3,0.773751,1.49027,2022-09-17 13:30:00,0.1684,0.2658,0.5658,Bundesliga,2022
19401,True,130,Borussia M.Gladbach,BMG,136,RasenBallsport Leipzig,RBL,3,0,2.97746,1.25609,2022-09-17 16:30:00,0.7545,0.1462,0.0993,Bundesliga,2022
19402,True,240,Union Berlin,UNI,131,Wolfsburg,WOL,2,0,1.07406,0.218049,2022-09-18 13:30:00,0.6003,0.326,0.0737,Bundesliga,2022
19403,True,268,Bochum,BOC,134,FC Cologne,COL,1,1,0.292667,1.8077,2022-09-18 15:30:00,0.0407,0.1716,0.7877,Bundesliga,2022
19404,True,120,Hoffenheim,HOF,135,Freiburg,FRE,0,0,0.74318,0.6761,2022-09-18 17:30:00,0.3283,0.3846,0.2871,Bundesliga,2022
19405,True,117,Bayern Munich,BAY,119,Bayer Leverkusen,LEV,4,0,2.13413,0.940717,2022-09-30 18:30:00,0.6716,0.2046,0.1238,Bundesliga,2022
19406,True,136,RasenBallsport Leipzig,RBL,268,Bochum,BOC,4,0,4.21544,0.146803,2022-10-01 13:30:00,0.9958,0.004,0.0002,Bundesliga,2022
19407,True,135,Freiburg,FRE,125,Mainz 05,MAI,2,1,1.97161,1.84485,2022-10-01 13:30:00,0.4003,0.2803,0.3194,Bundesliga,2022
19408,True,134,FC Cologne,COL,129,Borussia Dortmund,DOR,3,2,2.1489,2.46961,2022-10-01 13:30:00,0.3333,0.2059,0.4608,Bundesliga,2022
19409,True,132,Eintracht Frankfurt,EIN,240,Union Berlin,UNI,2,0,1.18241,0.767128,2022-10-01 13:30:00,0.4621,0.3223,0.2156,Bundesliga,2022
19410,True,131,Wolfsburg,WOL,133,VfB Stuttgart,STU,3,2,1.75417,2.34936,2022-10-01 13:30:00,0.2297,0.2431,0.5272,Bundesliga,2022
19413,True,123,Werder Bremen,WER,130,Borussia M.Gladbach,BMG,5,1,3.34501,2.27257,2022-10-01 16:30:00,0.6382,0.1785,0.1833,Bundesliga,2022
19411,True,122,Hertha Berlin,HER,120,Hoffenheim,HOF,1,1,0.958712,1.60101,2022-10-02 13:30:00,0.1953,0.2682,0.5365,Bundesliga,2022
19412,True,124,Schalke 04,SCH,121,Augsburg,AUG,2,3,2.0592,1.48391,2022-10-02 15:30:00,0.524,0.2515,0.2245,Bundesliga,2022
19417,True,120,Hoffenheim,HOF,123,Werder Bremen,WER,1,2,1.30088,1.43801,2022-10-07 18:30:00,0.3032,0.3038,0.393,Bundesliga,2022
19415,True,119,Bayer Leverkusen,LEV,124,Schalke 04,SCH,4,0,2.06947,0.139609,2022-10-08 13:30:00,0.8871,0.1009,0.012,Bundesliga,2022
19416,True,125,Mainz 05,MAI,136,RasenBallsport Leipzig,RBL,1,1,0.649518,1.4696,2022-10-08 13:30:00,0.1333,0.2592,0.6075,Bundesliga,2022
19419,True,268,Bochum,BOC,132,Eintracht Frankfurt,EIN,3,0,0.649959,0.78428,2022-10-08 13:30:00,0.2598,0.3768,0.3634,Bundesliga,2022
19420,True,121,Augsburg,AUG,131,Wolfsburg,WOL,1,1,2.01628,2.30655,2022-10-08 13:30:00,0.2955,0.2622,0.4423,Bundesliga,2022
19414,True,129,Borussia Dortmund,DOR,117,Bayern Munich,BAY,2,2,1.42928,1.22934,2022-10-08 16:30:00,0.4028,0.287,0.3102,Bundesliga,2022
19418,True,130,Borussia M.Gladbach,BMG,134,FC Cologne,COL,5,2,2.72658,1.45617,2022-10-09 13:30:00,0.7125,0.2007,0.0868,Bundesliga,2022
19422,True,122,Hertha Berlin,HER,135,Freiburg,FRE,2,2,1.25889,1.75899,2022-10-09 15:30:00,0.2221,0.2835,0.4944,Bundesliga,2022
19421,True,133,VfB Stuttgart,STU,240,Union Berlin,UNI,0,1,1.09713,0.73441,2022-10-09 17:30:00,0.4422,0.3368,0.221,Bundesliga,2022
19430,True,124,Schalke 04,SCH,120,Hoffenheim,HOF,0,3,0.697562,3.51699,2022-10-14 18:30:00,0.0146,0.0497,0.9357,Bundesliga,2022
19427,True,132,Eintracht Frankfurt,EIN,119,Bayer Leverkusen,LEV,5,1,4.35761,0.503272,2022-10-15 13:30:00,0.9842,0.0129,0.0029,Bundesliga,2022
19428,True,131,Wolfsburg,WOL,130,Borussia M.Gladbach,BMG,2,2,1.74427,0.895157,2022-10-15 13:30:00,0.5922,0.2499,0.1579,Bundesliga,2022
19429,True,133,VfB Stuttgart,STU,268,Bochum,BOC,4,1,2.40775,1.52762,2022-10-15 13:30:00,0.591,0.2178,0.1912,Bundesliga,2022
19431,True,123,Werder Bremen,WER,125,Mainz 05,MAI,0,2,1.20268,1.10835,2022-10-15 13:30:00,0.3787,0.292,0.3293,Bundesliga,2022
19424,True,136,RasenBallsport Leipzig,RBL,122,Hertha Berlin,HER,3,2,3.30191,2.42152,2022-10-15 16:30:00,0.6081,0.2264,0.1655,Bundesliga,2022
19426,True,134,FC Cologne,COL,121,Augsburg,AUG,3,2,1.54576,0.207517,2022-10-16 13:30:00,0.7682,0.1978,0.034,Bundesliga,2022
19425,True,240,Union Berlin,UNI,129,Borussia Dortmund,DOR,2,0,1.47199,0.797656,2022-10-16 15:30:00,0.5619,0.2727,0.1654,Bundesliga,2022
19423,True,117,Bayern Munich,BAY,135,Freiburg,FRE,5,0,2.07998,0.328313,2022-10-16 17:30:00,0.8215,0.1441,0.0344,Bundesliga,2022
19435,True,125,Mainz 05,MAI,134,FC Cologne,COL,5,0,2.21787,0.930558,2022-10-21 18:30:00,0.7185,0.1904,0.0911,Bundesliga,2022
19432,True,129,Borussia Dortmund,DOR,133,VfB Stuttgart,STU,5,0,2.63936,0.989781,2022-10-22 13:30:00,0.7883,0.1455,0.0662,Bundesliga,2022
19433,True,119,Bayer Leverkusen,LEV,131,Wolfsburg,WOL,2,2,2.36747,1.15093,2022-10-22 13:30:00,0.7435,0.1851,0.0714,Bundesliga,2022
19434,True,135,Freiburg,FRE,123,Werder Bremen,WER,2,0,3.33695,0.393506,2022-10-22 13:30:00,0.9485,0.0421,0.0094,Bundesliga,2022
19436,True,120,Hoffenheim,HOF,117,Bayern Munich,BAY,0,2,0.766181,3.12799,2022-10-22 13:30:00,0.0267,0.0794,0.8939,Bundesliga,2022
19439,True,121,Augsburg,AUG,136,RasenBallsport Leipzig,RBL,3,3,1.91261,2.38989,2022-10-22 13:30:00,0.2612,0.2495,0.4893,Bundesliga,2022
19437,True,130,Borussia M.Gladbach,BMG,132,Eintracht Frankfurt,EIN,1,3,1.36544,1.80175,2022-10-22 16:30:00,0.2559,0.267,0.4771,Bundesliga,2022
19438,True,268,Bochum,BOC,240,Union Berlin,UNI,2,1,1.11544,1.00303,2022-10-23 13:30:00,0.3531,0.3557,0.2912,Bundesliga,2022
19440,True,122,Hertha Berlin,HER,124,Schalke 04,SCH,2,1,1.05778,0.522522,2022-10-23 15:30:00,0.5042,0.3305,0.1653,Bundesliga,2022
19449,True,123,Werder Bremen,WER,122,Hertha Berlin,HER,1,0,1.53976,0.572257,2022-10-28 18:30:00,0.6302,0.2512,0.1186,Bundesliga,2022
19441,True,117,Bayern Munich,BAY,125,Mainz 05,MAI,6,2,4.33442,1.78114,2022-10-29 13:30:00,0.8763,0.0839,0.0398,Bundesliga,2022
19442,True,136,RasenBallsport Leipzig,RBL,119,Bayer Leverkusen,LEV,2,0,1.63234,0.141987,2022-10-29 13:30:00,0.8188,0.1624,0.0188,Bundesliga,2022
19446,True,131,Wolfsburg,WOL,268,Bochum,BOC,4,0,2.58922,0.444056,2022-10-29 13:30:00,0.8751,0.0925,0.0324,Bundesliga,2022
19447,True,133,VfB Stuttgart,STU,121,Augsburg,AUG,2,1,3.12054,0.754506,2022-10-29 13:30:00,0.8771,0.0862,0.0367,Bundesliga,2022
